DestinationID,Name,County,LocationDefined,State,Zip,FiscalYear,Oct,Nov,Dec,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Meals
160,Worcester,"Worcester County, MA",Worcester,MA,01537,2021,125,125,125,125,125,125,125,125,125,125,125,125,61
160,Worcester,"Worcester County, MA",Worcester,MA,01538,2021,125,125,125,125,125,125,125,125,125,125,125,125,61
160,Worcester,"Worcester County, MA",Worcester,MA,01540,2021,125,125,125,125,125,125,125,125,125,125,125,125,61
160,Worcester,"Worcester County, MA",Worcester,MA,01541,2021,125,125,125,125,125,125,125,125,125,125,125,125,61
160,Worcester,"Worcester County, MA",Worcester,MA,01542,2021,125,125,125,125,125,125,125,125,125,125,125,125,61
160,Worcester,"Worcester County, MA",Worcester,MA,01543,2021,125,125,125,125,125,125,125,125,125,125,125,125,61
160,Worcester,"Worcester County, MA",Worcester,MA,01545,2021,125,125,125,125,125,125,125,125,125,125,125,125,61
160,Worcester,"Worcester County, MA",Worcester,MA,01546,2021,125,125,125,125,125,125,125,125,125,125,125,125,61
160,Worcester,"Worcester County, MA",Worcester,MA,01550,2021,125,125,125,125,125,125,125,125,125,125,125,125,61
160,Worcester,"Worcester County, MA",Worcester,MA,01560,2021,125,125,125,125,125,125,125,125,125,125,125,125,61
160,Worcester,"Worcester County, MA",Worcester,MA,01561,2021,125,125,125,125,125,125,125,125,125,125,125,125,61
160,Worcester,"Worcester County, MA",Worcester,MA,01562,2021,125,125,125,125,125,125,125,125,125,125,125,125,61
160,Worcester,"Worcester County, MA",Worcester,MA,01564,2021,125,125,125,125,125,125,125,125,125,125,125,125,61
